3.536736032533144503e+00 3.494851851832155187e+00 3.374195942118174418e+00 3.188914658949814296e+00 2.960005812016887283e+00 2.712164600612759990e+00 2.470500227006186211e+00 2.257723809572054208e+00 2.092128435614444282e+00 1.986388805555688863e+00 1.947008417691848514e+00 1.974178179667178901e+00 2.061865525225365481e+00 2.198079510655806423e+00 2.365396972397504349e+00 2.541931194178651765e+00 2.702929898916025753e+00 2.823076524188309122e+00 2.879349490176122739e+00 2.854033873228485341e+00 2.737288401360827628e+00 2.528658029003357122e+00 2.237134321965293271e+00 1.879741961620094992e+00 1.479022432164402101e+00 1.060038368514985008e+00 6.475513430593997644e-01 2.638567458851095449e-01 -7.250825583710672484e-02 -3.472231690478972954e-01 -5.500205554959904930e-01 -6.741824539646223968e-01 -7.159678683882654271e-01 -6.741824539646943393e-01 -5.500205554959604060e-01 -3.472231690480065414e-01 -7.250825583717912526e-02 2.638567458850565872e-01 6.475513430592496622e-01 1.060038368514922169e+00 1.479022432164277312e+00 1.879741961620011281e+00 2.237134321965204009e+00 2.528658029003296726e+00 2.737288401360803203e+00 2.854033873228423612e+00 2.879349490176195570e+00 2.823076524188256275e+00 2.702929898916123896e+00 2.541931194178657982e+00 2.365396972397557196e+00 2.198079510655857938e+00 2.061865525225357487e+00 1.974178179667251509e+00 1.947008417691773685e+00 1.986388805555736381e+00 2.092128435614380333e+00 2.257723809571980489e+00 2.470500227006199978e+00 2.712164600612615661e+00 2.960005812016878401e+00 3.188914658949760117e+00 3.374195942118102032e+00 3.494851851832166734e+00
3.494851851832176948e+00 3.452792134311199579e+00 3.331624073674193109e+00 3.145534557475645254e+00 2.915580468296580907e+00 2.666524961472890976e+00 2.423545296618351053e+00 2.209415181274823059e+00 2.042483539293858286e+00 1.935476969327124763e+00 1.894952748617499072e+00 1.921164634132593418e+00 2.008158573183747908e+00 2.144041588381728314e+00 2.311506628929542728e+00 2.488792920158660493e+00 2.651267905378769107e+00 2.773706195742193348e+00 2.833124465709651485e+00 2.811773222812476547e+00 2.699695264979133480e+00 2.496245548763228683e+00 2.210174393056913988e+00 1.858246848694327547e+00 1.462760651346544316e+00 1.048577812204767090e+00 6.403173805075120795e-01 2.601921230840027466e-01 -7.329224150515539771e-02 -3.458103489837031641e-01 -5.470701825262505036e-01 -6.703245673642271862e-01 -7.118102199784684947e-01 -6.703245673642329594e-01 -5.470701825263126761e-01 -3.458103489837477951e-01 -7.329224150522641035e-02 2.601921230838853405e-01 6.403173805074576785e-01 1.048577812204623649e+00 1.462760651346461049e+00 1.858246848694247388e+00 2.210174393056797193e+00 2.496245548763209587e+00 2.699695264979062426e+00 2.811773222812479212e+00 2.833124465709636386e+00 2.773706195742253300e+00 2.651267905378750456e+00 2.488792920158756861e+00 2.311506628929562268e+00 2.144041588381737196e+00 2.008158573183851381e+00 1.921164634132511262e+00 1.894952748617574567e+00 1.935476969327073027e+00 2.042483539293811212e+00 2.209415181274813289e+00 2.423545296618255129e+00 2.666524961472850563e+00 2.915580468296514294e+00 3.145534557475588411e+00 3.331624073674159803e+00 3.452792134311175598e+00
3.374195942118200620e+00 3.331624073674212649e+00 3.208961736166162204e+00 3.020513989642849673e+00 2.787509779302563384e+00 2.534909863443012945e+00 2.288088857280238031e+00 2.070001200999189717e+00 1.899156110945260156e+00 1.788428246101021468e+00 1.744527771060724763e+00 1.767887334170905600e+00 1.852777383858741578e+00 1.987586686721943163e+00 2.155344171513609020e+00 2.334655976639573804e+00 2.501241517194018549e+00 2.630147948403602332e+00 2.698513957078415793e+00 2.688502558883595572e+00 2.589832828791879038e+00 2.401318662964757600e+00 2.131016235314825202e+00 1.794937674714533582e+00 1.414668584738996371e+00 1.014479891761079555e+00 6.185658777462241797e-01 2.488879395208219714e-01 -7.615003312657150913e-02 -3.422172009898232226e-01 -5.389566692896686773e-01 -6.595408017002424295e-01 -7.001440693666837189e-01 -6.595408017002321044e-01 -5.389566692897501676e-01 -3.422172009898502565e-01 -7.615003312665738489e-02 2.488879395207398981e-01 6.185658777461201518e-01 1.014479891760994290e+00 1.414668584738895563e+00 1.794937674714420561e+00 2.131016235314800777e+00 2.401318662964644357e+00 2.589832828791874597e+00 2.688502558883586691e+00 2.698513957078403802e+00 2.630147948403631641e+00 2.501241517194087827e+00 2.334655976639565811e+00 2.155344171513684071e+00 1.987586686722005336e+00 1.852777383858688953e+00 1.767887334171018399e+00 1.744527771060653487e+00 1.788428246101014141e+00 1.899156110945255493e+00 2.070001200999108892e+00 2.288088857280178967e+00 2.534909863442990297e+00 2.787509779302444812e+00 3.020513989642842567e+00 3.208961736166099143e+00 3.331624073674198439e+00
3.188914658949872472e+00 3.145534557475660797e+00 3.020513989642868324e+00 2.828344095500177069e+00 2.590524250554722130e+00 2.332324764428963970e+00 2.079427751576335304e+00 1.855066884847607733e+00 1.677996105250240122e+00 1.561313214454077114e+00 1.511957085139046919e+00 1.530628651267083695e+00 1.611938277445515544e+00 1.744706413707555193e+00 1.912483178858551458e+00 2.094451640804813497e+00 2.266894487454963247e+00 2.405308830109353035e+00 2.487057933608767701e+00 2.494208308411578034e+00 2.416013758581927462e+00 2.250476598506888859e+00 2.004589207678525220e+00 1.693191411780874400e+00 1.336743581488619048e+00 9.585672740599788799e-01 5.821594405118353244e-01 2.290530112075394031e-01 -8.254031331118517889e-02 -3.383086761222661165e-01 -5.278146084179207165e-01 -6.441188543345136575e-01 -6.833066588652216833e-01 -6.441188543345868212e-01 -5.278146084178845232e-01 -3.383086761223746963e-01 -8.254031331124557502e-02 2.290530112074786184e-01 5.821594405117156423e-01 9.585672740599003872e-01 1.336743581488521126e+00 1.693191411780802902e+00 2.004589207678426188e+00 2.250476598506875092e+00 2.416013758581874171e+00 2.494208308411563824e+00 2.487057933608805005e+00 2.405308830109361917e+00 2.266894487454995666e+00 2.094451640804889436e+00 1.912483178858567445e+00 1.744706413707588721e+00 1.611938277445587486e+00 1.530628651267033291e+00 1.511957085139086887e+00 1.561313214454053577e+00 1.677996105250173731e+00 1.855066884847585307e+00 2.079427751576283345e+00 2.332324764428843178e+00 2.590524250554748775e+00 2.828344095500028743e+00 3.020513989642900743e+00 3.145534557475600845e+00
2.960005812016918370e+00 2.915580468296628869e+00 2.787509779302565605e+00 2.590524250554737229e+00 2.346470201753345641e+00 2.081013203098801778e+00 1.820224928700551414e+00 1.587688375520744932e+00 1.402458090522015421e+00 1.277900372849476440e+00 1.221225932535573877e+00 1.233455890543542210e+00 1.309612614667541086e+00 1.439049703928091173e+00 1.605973301432212175e+00 1.790307395970703430e+00 1.969076516572621616e+00 2.118395866989367438e+00 2.215978795395315615e+00 2.243845600414682728e+00 2.190735937177886061e+00 2.053685349139224403e+00 1.838374518202960939e+00 1.558162205974353620e+00 1.232055789316298666e+00 8.821216957707705975e-01 5.309065347778932908e-01 1.993299927649252734e-01 -9.470472703579507767e-02 -3.369638476197360788e-01 -5.169486076404558039e-01 -6.276059935493125685e-01 -6.649239620837128495e-01 -6.276059935492943609e-01 -5.169486076405428454e-01 -3.369638476197543975e-01 -9.470472703586296781e-02 1.993299927648186642e-01 5.309065347778441080e-01 8.821216957706609074e-01 1.232055789316214289e+00 1.558162205974288783e+00 1.838374518202891661e+00 2.053685349139174665e+00 2.190735937177878068e+00 2.243845600414667185e+00 2.215978795395330714e+00 2.118395866989408738e+00 1.969076516572652924e+00 1.790307395970749171e+00 1.605973301432267020e+00 1.439049703928116264e+00 1.309612614667569508e+00 1.233455890543561528e+00 1.221225932535558112e+00 1.277900372849450683e+00 1.402458090522002543e+00 1.587688375520652562e+00 1.820224928700517886e+00 2.081013203098745379e+00 2.346470201753220408e+00 2.590524250554779861e+00 2.787509779302421720e+00 2.915580468296671945e+00
2.712164600612835041e+00 2.666524961472907851e+00 2.534909863443044475e+00 2.332324764428958641e+00 2.081013203098806219e+00 1.807090617819766765e+00 1.537067616530194414e+00 1.294914306655317482e+00 1.100010066365023187e+00 9.660027668253934330e-01 9.003829340444473583e-01 9.045033640455951707e-01 9.738232771790440445e-01 1.098277134528359511e+00 1.262804809741549850e+00 1.448181259369974550e+00 1.632310428791991175e+00 1.792077248919043964e+00 1.905689187915104110e+00 1.955230171765506064e+00 1.928975714685735587e+00 1.822967195986592737e+00 1.641465052774518485e+00 1.396169264344153227e+00 1.104412063573932290e+00 7.867688649964496017e-01 4.646150602142861685e-01 1.580718335258834151e-01 -1.154059993979986432e-01 -3.417576299191628642e-01 -5.104803040085520438e-01 -6.144375229281640038e-01 -6.495333468418277301e-01 -6.144375229281727746e-01 -5.104803040085984511e-01 -3.417576299192019995e-01 -1.154059993980664361e-01 1.580718335258130547e-01 4.646150602142077868e-01 7.867688649963628933e-01 1.104412063573873670e+00 1.396169264344056415e+00 1.641465052774496725e+00 1.822967195986539446e+00 1.928975714685711829e+00 1.955230171765536262e+00 1.905689187915098337e+00 1.792077248919084820e+00 1.632310428792054902e+00 1.448181259369989426e+00 1.262804809741613798e+00 1.098277134528403476e+00 9.738232771790389375e-01 9.045033640456381363e-01 9.003829340444163831e-01 9.660027668253852173e-01 1.100010066364951911e+00 1.294914306655320813e+00 1.537067616530052749e+00 1.807090617819762546e+00 2.081013203098723174e+00 2.332324764428860053e+00 2.534909863443074229e+00 2.666524961472830135e+00
2.470500227006217742e+00 2.423545296618388800e+00 2.288088857280243804e+00 2.079427751576337524e+00 1.820224928700546307e+00 1.537067616530183312e+00 1.256921292660358125e+00 1.004149097963229709e+00 7.984495589009261707e-01 6.537358665071983932e-01 5.777550937427629041e-01 5.721672597743275857e-01 6.328505822515184676e-01 7.503182610346819104e-01 9.102669202043048857e-01 1.094378580860361216e+00 1.281529846677776696e+00 1.449503371166277921e+00 1.577152724965103170e+00 1.646782219676257375e+00 1.646339804504032278e+00 1.570963814473844034e+00 1.423521243717918550e+00 1.214008855083144267e+00 9.579750783237627187e-01 6.743499387842645243e-01 3.831618127115444250e-01 1.035597136619265113e-01 -1.476036247273675717e-01 -3.565640689517097783e-01 -5.129058105430523984e-01 -6.094691497017433734e-01 -6.421079956334309058e-01 -6.094691497018107640e-01 -5.129058105430149839e-01 -3.565640689517982076e-01 -1.476036247274325475e-01 1.035597136619109127e-01 3.831618127114084227e-01 6.743499387842468717e-01 9.579750783236571365e-01 1.214008855083115845e+00 1.423521243717844831e+00 1.570963814473839815e+00 1.646339804504016957e+00 1.646782219676250048e+00 1.577152724965153130e+00 1.449503371166306120e+00 1.281529846677797568e+00 1.094378580860458028e+00 9.102669202043019991e-01 7.503182610347328696e-01 6.328505822515634316e-01 5.721672597742902822e-01 5.777550937427967659e-01 6.537358665071369979e-01 7.984495589009192873e-01 1.004149097963111581e+00 1.256921292660385214e+00 1.537067616530003011e+00 1.820224928700572509e+00 2.079427751576224281e+00 2.288088857280217603e+00 2.423545296618367040e+00
2.257723809572095952e+00 2.209415181274842155e+00 2.070001200999187496e+00 1.855066884847606401e+00 1.587688375520711404e+00 1.294914306655321479e+00 1.004149097963201509e+00 7.401260857550274741e-01 5.228321506323040380e-01 3.664067539682961394e-01 2.788071981994368342e-01 2.619500136701843340e-01 3.120826030950189511e-01 4.202559778308633254e-01 5.729018782151299449e-01 7.526187636132970482e-01 9.393071059966476843e-01 1.111747071240797968e+00 1.249585782672615997e+00 1.335531783687309293e+00 1.357403900914774475e+00 1.309621527945564967e+00 1.193798551291672450e+00 1.018302951088241093e+00 7.968989318025867519e-01 5.468017012048848047e-01 2.865718329948567233e-01 3.423752791075333063e-02 -1.941039451776262192e-01 -3.851249335165676246e-01 -5.286109940459712275e-01 -6.174623493727857682e-01 -6.475326561136468539e-01 -6.174623493727379175e-01 -5.286109940460788081e-01 -3.851249335165762844e-01 -1.941039451776333524e-01 3.423752791058453510e-02 2.865718329949161203e-01 5.468017012047301506e-01 7.968989318025699875e-01 1.018302951088181141e+00 1.193798551291642918e+00 1.309621527945525221e+00 1.357403900914798012e+00 1.335531783687305074e+00 1.249585782672647305e+00 1.111747071240837048e+00 9.393071059967093017e-01 7.526187636133022663e-01 5.729018782152246470e-01 4.202559778308568306e-01 3.120826030950445973e-01 2.619500136702174742e-01 2.788071981993781590e-01 3.664067539683074637e-01 5.228321506322266554e-01 7.401260857549988303e-01 1.004149097963078274e+00 1.294914306655338354e+00 1.587688375520518669e+00 1.855066884847678121e+00 2.070001200999031177e+00 2.209415181274882123e+00
2.092128435614483362e+00 2.042483539293856509e+00 1.899156110945257714e+00 1.677996105250199266e+00 1.402458090522010981e+00 1.100010066364953465e+00 7.984495589009407146e-01 5.228321506322612944e-01 2.933827720938845252e-01 1.244130245374298616e-01 2.403099730335104406e-02 -5.655136440060737693e-03 3.190344864623734927e-02 1.282310278208093346e-01 2.704431536562004745e-01 4.420300371050275290e-01 6.239328143990976461e-01 7.960004869202352840e-01 9.388063858567068376e-01 1.035653483782612350e+00 1.074462419070833397e+00 1.049176818687498569e+00 9.603783409673373184e-01 8.149727228276455460e-01 6.250308855638559979e-01 4.060629257666761305e-01 1.750998349925594333e-01 -5.106367008838885724e-02 -2.572243711413182976e-01 -4.306320379634063777e-01 -5.613983056318276876e-01 -6.425792426272375346e-01 -6.700881041644100033e-01 -6.425792426272927127e-01 -5.613983056318143650e-01 -4.306320379634291373e-01 -2.572243711414605172e-01 -5.106367008829290621e-02 1.750998349923550412e-01 4.060629257667112135e-01 6.250308855637841665e-01 8.149727228275817081e-01 9.603783409673269933e-01 1.049176818687499901e+00 1.074462419070788100e+00 1.035653483782680517e+00 9.388063858567099462e-01 7.960004869202742528e-01 6.239328143991516029e-01 4.420300371050794874e-01 2.704431536562079130e-01 1.282310278208817211e-01 3.190344864623011201e-02 -5.655136440068889159e-03 2.403099730337011908e-02 1.244130245373634286e-01 2.933827720938401717e-01 5.228321506322215484e-01 7.984495589008440142e-01 1.100010066364860872e+00 1.402458090522021417e+00 1.677996105249996983e+00 1.899156110945359632e+00 2.042483539293736605e+00
1.986388805555682868e+00 1.935476969327125873e+00 1.788428246100987717e+00 1.561313214454048026e+00 1.277900372849404720e+00 9.660027668253856614e-01 6.537358665071013597e-01 3.664067539683147912e-01 1.244130245373822191e-01 -5.782397367064927990e-02 -1.721085327921885733e-01 -2.162078068152298027e-01 -1.933427128725904720e-01 -1.115874339250934183e-01 1.679352210522022312e-02 1.761390936419932607e-01 3.484250450785782438e-01 5.146164038719354128e-01 6.563249444530872001e-01 7.576276705290806435e-01 8.067829976262317349e-01 7.975263054878791724e-01 7.296715796841020119e-01 6.088876547574938458e-01 4.457094625738560190e-01 2.540166824969368187e-01 4.930471822985771357e-02 -1.529362455418470379e-01 -3.385094625307765170e-01 -4.953704721943396061e-01 -6.140787526733031410e-01 -6.879442546508297562e-01 -7.130027861856500504e-01 -6.879442546508338641e-01 -6.140787526733141322e-01 -4.953704721944431344e-01 -3.385094625306889204e-01 -1.529362455420527067e-01 4.930471822993287567e-02 2.540166824968339565e-01 4.457094625737908489e-01 6.088876547575110543e-01 7.296715796840451684e-01 7.975263054878524160e-01 8.067829976262921310e-01 7.576276705290450053e-01 6.563249444531351617e-01 5.146164038720012490e-01 3.484250450785730813e-01 1.761390936420696163e-01 1.679352210525324532e-02 -1.115874339250852998e-01 -1.933427128725633271e-01 -2.162078068152228361e-01 -1.721085327922341479e-01 -5.782397367067299010e-02 1.244130245373573918e-01 3.664067539681740704e-01 6.537358665071183461e-01 9.660027668252448851e-01 1.277900372849326338e+00 1.561313214454053577e+00 1.788428246100843166e+00 1.935476969327169616e+00
